product_id,quantity,wholesale_cost,sale_price,supplier_id
Y3ABEU16TLG6,5216,420.99,761.99,AIRHKZKV
RUYKWE9CJXQA,7430,387.48,488.22,LHEIBNGO
MMWS4CIM5MWT,3112,394.09,721.97,XGCBTBYN
HJR6EQJOLM6E,7414,410.14,765.32,GTQPDUYW
185V88VUREOR,549,34.73,44.0,MAPFZZBL
M89CZUY98WD3,1622,133.37,239.8,GLQAEOQF
VIBP805NQTOY,5057,361.5,492.0,ZBLEELUQ
QM5CX2LH2UEI,1721,126.65,160.34,VNELHOLF
C3LXS3PSW1R5,2140,106.58,125.66,XZAGPOCG
392C8XAXQ252,3869,403.42,609.97,YTVNVDEV
GU0H2RRIX4EY,905,38.22,45.48,MDZQSKXO
8MUQQEJFUYQF,2137,135.08,248.28,ODOAPUPB
E4TXI5Z21E0Y,2408,135.93,213.41,SPHMKEAN
KDOVRTYTIUCQ,516,33.28,61.67,GLQAEOQF
W74XPPUQAVYK,4456,370.51,702.49,OBVMYZLI
VVFJG1IUNOU6,1583,119.26,184.14,GCKGKIWD
8ZZTMVRU9GNU,6695,365.35,644.84,ADMWFSCP
B5611J8KBLL9,621,41.31,77.37,XKOHBPZZ
MK4UMGF4EBX2,646,44.51,73.93,YVNOQMRE
3VMLLYDIWJM4,5954,390.12,657.74,GTQPDUYW
EPV8Q9ON0WLF,2519,116.84,163.34,VDSSUUSE
VY3Z1D2W0J9J,2910,112.05,140.06,UNHSZJXF
I2RQXLCPLSMP,6322,404.76,485.31,ADMWFSCP
WENJS3CUXGQW,6050,478.4,682.2,WJYMSRGC
JALGNAV192QR,6466,375.7,594.36,CKKTVYIO
8EVXVZ2K809Y,5530,392.76,611.92,PWSIGSHS
0WF57HRB6LF6,3587,472.66,752.47,YRTMLUBW
VVN3OFCGUIXG,1023,36.21,59.38,MNFXITXS
NQP11C29NUXP,620,38.22,44.14,RKYXKPPW
YSBFDO4RYFCN,7380,367.93,511.79,UNHSZJXF
FAUQQOYWHYWR,3850,379.61,441.87,BHZVNRON
BHPFGDNO2HWA,1924,124.17,219.78,VEQQYGWH
U0ALPZV3T20P,2873,133.37,148.04,WJXPUKVV
8CF66KACCCWZ,1680,120.07,132.68,BMJSHBNA
JE4F1X66VM17,4575,407.45,543.95,QYAHHFGX
HBLTQNEXVANV,4159,394.09,458.33,WCCTLAZO
1M30GBDAJYDQ,7206,400.75,559.85,GLQAEOQF
JRYU7UQMYBJ8,4287,388.8,615.47,MJDXCJML
CGIGD5VXTN1G,2604,141.11,217.45,UNHSZJXF
7IE3T25EB1X0,3229,412.84,725.36,CSCXEACP
MRPO9NJQBY1M,3756,391.44,464.64,MDZQSKXO
DT7T2YMYPUNT,3611,412.84,726.6,BDEAFCNM
3U8W4WUZM1L1,3410,414.2,674.73,ADLRYBLM
21AANAYZFOKT,5646,414.2,504.91,PCKHXFGY
FEZHM48KPCWX,3457,437.48,569.16,LDHDYTKW
EBPTIBXSBLK3,2936,116.84,193.25,YRTMLUBW
KF3QVWOG2BBB,5259,452.82,574.63,VDSSUUSE
D8F0UQ8Z4FNM,569,43.97,52.76,WCCTLAZO
VV38P39X0P6H,6442,441.64,557.35,PCKHXFGY
G0QNTK25TF5C,901,41.31,62.13,RKYXKPPW
OCS061DS6ZJ1,4134,391.44,579.33,UAXXAWZE
BGK0463TS1EO,5455,440.25,703.08,ODOAPUPB
BMGI32RR16EF,3626,434.71,601.2,UAXXAWZE
Y8YB8MI3RGK7,7506,425.09,554.32,PCKHXFGY
UHEQP560ARPP,3985,411.49,671.96,YVNOQMRE
GED3YAQJJT4Z,3910,478.4,786.49,YICZBGZA
BEFBTXJVUTD0,2719,114.44,206.45,LYAWRLFE
SA1V25R231UV,1166,103.5,114.89,WJYMSRGC
OPFVBHKY8J6O,3965,410.14,539.74,SPSRJXRS
DJIZT8QI7XLP,6416,357.67,399.52,IOTCUKCW
F5W4Y0VY6P06,6695,414.2,712.42,PWSIGSHS
BMQGCKSZXFDD,7333,394.09,557.64,XGCBTBYN
N7P7LKVYX23T,2608,112.85,160.13,ADMWFSCP
AF4I98SZV77K,1452,132.53,216.42,GCKGKIWD
O1R59ZLGT0X2,4961,429.2,758.83,GTQPDUYW
JBRWQ9NYJYJB,3862,416.91,468.61,PCKHXFGY
1LDNN2W4DZ9I,6288,404.76,607.95,XWCDGFFS
W58OT6OEI8S3,5220,375.7,507.95,YTVNVDEV
YRQFV26PJBAQ,1974,105.03,152.92,MAPFZZBL
FYNSF2PSRFAF,876,36.21,59.49,LHEIBNGO
D7BY5IQMFEYQ,2015,116.04,211.89,ADMWFSCP
017DTMYCXXX2,628,36.21,50.88,YVNOQMRE
26FZASXNMUCR,1173,103.5,165.39,JPGLPLVP
V1PW9JFJZJS3,4668,380.92,721.46,WJXPUKVV
IJ8MBT5UJK7N,7242,384.85,658.48,OEAJLFNF
IZRUYCHHD4OS,1727,147.24,238.23,XGCBTBYN
S950RF4M66KN,5906,420.99,752.73,WJYMSRGC
270652Z3VZ36,3940,415.55,505.72,WWTYFSGK
6MQF3OGE1D7N,1967,143.72,180.37,UNHSZJXF
W5U35XIWPVY7,2092,149.02,209.82,PWYISQQQ
MZ6R403P2A70,1511,108.91,194.19,OTXZMFOP
2OKZ0PGIALDV,237,9.66,13.58,RKYXKPPW
VO7XPZM9NO1U,3783,407.45,458.79,XKOHBPZZ
2IELT4GBJWBR,967,28.18,43.12,MJDXCJML
6D20ABE67AJA,3527,358.94,501.44,SPSRJXRS
AVAWHUTURHNP,6551,396.75,507.84,JFPKCFFP
BGFWU4E9JTX7,6870,431.95,505.38,VLGZVTVQ
7JUOU7HO4164,5053,406.1,492.6,MDZQSKXO
X1JN3YW9MY3F,3778,411.49,625.05,LLNHNSKA
SP6YXDSOA5GI,5601,416.91,465.27,LDHDYTKW
LZQV6IKOFMEU,1724,116.04,186.01,YTVNVDEV
DDP1663FEXIE,4144,472.66,697.17,QRQOEZEA
4V5X1VKDPX2W,2608,116.04,199.24,LLNHNSKA
1E74KYNN5PQF,2179,124.99,209.48,QNMUTIKH
IQB4LU1XPVHP,7705,392.76,659.44,GCKGKIWD
4CEIQP4W55T7,7451,429.2,542.51,JBBAJMPC
IDWCNJAJDSG0,3216,383.54,665.83,WJXPUKVV
LFOEE3QY1UUN,2201,122.52,158.05,XGCBTBYN
HH179YCQEQPK,3432,390.12,619.12,JPGLPLVP
MB6U5M461HJT,2255,120.89,193.91,WJXPUKVV
BKCPFPGIH53Z,7092,384.85,641.54,YRTMLUBW
X7T974C4M2MY,7736,383.54,462.93,MNFXITXS
VYXKSSSPLAQ6,305,14.37,26.7,WCCTLAZO
KORC7D78WDDY,7146,414.2,774.97,BMJSHBNA
TUJTL76KBYYE,6200,461.28,725.59,QNMUTIKH
I9ZKBCX6V8B0,2601,128.32,193.51,OBVMYZLI
CAQY7XHCXGWZ,1523,138.51,228.26,AVSSCHIT
DK9RF9F2QL1M,3941,351.32,589.16,SPSRJXRS
H4BQHU0RCV6F,5956,447.22,517.43,AVSSCHIT
P1YBPTKZGFQZ,4870,364.07,683.72,LLNHNSKA
X795V0SKJPCN,3137,407.45,656.4,OPVLPGNP
DXV4PJFLSOGI,2049,98.2,150.64,JPGLPLVP
6JC5F48ZWCSR,4406,348.79,422.73,LYAWRLFE
XGCM85W6UQKP,7040,347.53,622.43,IOTCUKCW
JA8Y8C7FETCQ,5280,430.58,738.88,BJCRNMST
RNHN21ICNS9Z,1579,128.32,208.14,XZAGPOCG
OESOGZ8R7BFN,1233,121.7,142.15,OEAJLFNF
5E07HALAJDDB,2811,135.08,199.92,YVNOQMRE
UH42DQN576S9,1579,152.59,200.35,YICZBGZA
51MESQM8VLYL,2321,150.8,167.39,YSTSIUBO
CRY0SZ1XH004,2798,113.64,157.05,BMJSHBNA
V7BYVRBNNWZK,6457,371.8,620.16,PIYDYPTC
1F9UIXI1Y3XG,1482,143.72,224.06,JPGLPLVP
ZCPL9OE3K93N,2179,111.27,173.8,MJDXCJML
I6XNWJG4T1X1,1965,109.69,149.84,QLXEQSTG
K087LEZ81A8C,5391,407.45,466.12,VLGZVTVQ
Z3RWC1CO67VK,829,57.64,74.64,JPGLPLVP
SHZHD7Y3IINC,1889,127.48,174.01,PIYDYPTC
NHZLT574WVV7,984,50.04,81.77,PWYISQQQ
HB25CRV2572S,5309,433.33,801.23,XWCDGFFS
LTU3825164H2,7029,380.92,620.52,CSCXEACP
4105VGL3XU9N,3138,399.41,492.07,BJCRNMST
XOUOOINEZDE0,3695,365.35,514.05,LHEIBNGO
SNB613S9WBIR,3993,434.71,812.91,YTVNVDEV
IZMUO0ZLIFI4,4287,418.27,664.63,JFPKCFFP
PZPZHT0NTZ3L,3309,386.16,493.13,YRTMLUBW
HOQL26MEJ5PU,375,10.54,17.62,RKYXKPPW
QV8GDRNA54IV,1435,122.52,214.78,ANNRTCUF
JN0Y9AZURAD7,945,35.71,64.1,RKYXKPPW
6HKS55RG8LBB,870,38.73,54.42,TOEBDRFA
DPVON04EQPU8,7579,419.63,663.85,QRQOEZEA
JSR0M2KYIXS2,7376,374.4,610.27,WCCTLAZO
RVC340X1BJ2U,5665,429.2,678.57,CKKTVYIO
OE35L5HQU4GP,905,38.22,72.39,CKKTVYIO
Y1XMEY37XMIQ,5537,378.3,436.18,QNMUTIKH
ZKU86CXPRSY3,3782,388.8,464.62,GTQPDUYW
SAQ7FHOLIZ03,6829,412.84,684.49,VDSSUUSE
38MOZSNK3V32,5536,429.2,530.49,MNFXITXS
BMMHJUZVQ1IS,584,39.75,74.81,QXTXITXU
MDLOCYF9QCT1,1498,125.82,179.92,VEQQYGWH
X34UEOX00CW3,2307,122.52,225.44,YICZBGZA
I5RD5W3RXYPN,5769,336.27,374.6,GLQAEOQF
TPE9CKYHRAZP,1230,117.64,171.52,MAPFZZBL
HDKAAMV23WHA,4231,398.08,646.48,VLGZVTVQ
L26FKSP0LM3K,3782,362.78,425.18,RKYXKPPW
GBV10TMQE89Q,6189,384.85,464.51,CSCXEACP
ABNV82ZBN3H5,3007,436.09,541.62,YIQLDJPL
2P4T95XRHMJS,149,12.08,19.28,MNFXITXS
F32CVZZRI1CS,4180,415.55,644.52,MAPFZZBL
O9IDD4ZY58TG,4862,388.8,535.38,OPVLPGNP
QJEJFOE9BFAB,6289,356.4,474.72,AVSSCHIT
J54URS3ZKWGF,7669,400.75,450.04,XKOHBPZZ
5SAIJ8M7AI1X,2044,120.89,157.52,JBBAJMPC
OXUHRU33DAOF,2907,125.82,203.7,GLQAEOQF
GWIEL5TGMV59,2787,135.93,187.58,VNELHOLF
XZJ2YIVAU3K5,4900,352.59,602.93,AVSSCHIT
BLL7QL21WOQ4,7625,402.08,509.84,OBVMYZLI
H2CBMJZ6UALR,5112,426.46,528.38,YVNOQMRE
PG5737M9KVO1,707,42.9,57.4,QYAHHFGX
Y283B8DIDZRE,3091,366.64,654.09,YICZBGZA
NW9V3Z1OYYCA,4743,415.55,740.09,LLNHNSKA
9C1KKZPUY0V1,2617,109.69,169.25,TOEBDRFA
DBFYYAKSW0OL,1249,117.64,135.17,QRQOEZEA
G8U93JB9BL0Y,2759,135.93,250.25,XZAGPOCG
4S3GQRA8QQ3E,51,1.11,1.86,XGCBTBYN
Z9A1NFP51RKV,2884,124.17,194.57,OBVMYZLI
AAQ1PH0XQ9SN,7051,365.35,614.52,QRQOEZEA
4ANZ64KY8JKO,4443,408.79,600.92,RLZQMNWJ
Q3JTEUT6K9XP,3189,346.27,388.86,YRTMLUBW
PGDQIWFCT35I,4264,433.33,774.79,RKYXKPPW
S2XISEWE01BU,2646,124.99,201.73,YICZBGZA
9I1W2JG7FMXA,2622,146.36,271.06,ADMWFSCP
I9E1HPSY2JBW,944,36.21,40.52,GCKGKIWD
N8369J47YKGI,2891,105.8,116.38,XWCDGFFS
NA61HKNKFNK3,2366,139.37,239.58,LHEIBNGO
FD8NGKM93ZDF,1562,115.23,170.89,QXTXITXU
NCE9DVKQENRY,915,30.0,44.04,YVNOQMRE
4ATV0IGJKQBU,4896,450.02,596.73,GTQPDUYW
F4Y3KTANBNF5,7172,407.45,645.81,PCKHXFGY
G2P1R4N3M7Z9,691,28.63,53.31,BMJSHBNA
R56IJGJUBBSZ,2248,133.37,202.99,ZBLEELUQ
0NFDZ2WJZ0IN,1812,120.07,187.19,PWSIGSHS
8LS7VRJS1OSY,769,31.86,38.01,BJCRNMST
CUBVU4PO3WGA,2492,131.68,201.73,XKOHBPZZ
WRDU2NH0FRD3,6894,420.99,615.49,QRUKFFOG
G622GPDQ1D5N,268,17.93,30.14,PCKHXFGY
OASCYUJGQJG2,134,3.24,5.28,WCCTLAZO
YYD78LE7R2FA,6925,419.63,789.32,BMJSHBNA
NC28XHQ2JAD4,3506,419.63,551.39,YRTMLUBW
JPCLWBSYGXHT,3369,386.16,696.63,AVSSCHIT
S2C2RP9L6JUK,2353,113.64,183.87,BMJSHBNA
QQDX7AWFFY6I,6327,436.09,757.92,TOEBDRFA
V9Q6JR8M41V0,1375,107.35,136.23,YVNOQMRE
42V4ZAA68DD8,6655,366.64,503.76,BJCRNMST
JQDS1KNVHHU2,6795,394.09,704.24,IOTCUKCW
8ID5VQTX6U0M,2641,117.64,186.69,ADMWFSCP
AS4LH4OHMXCU,2021,136.79,170.85,IOTLFICR
8OH1DPQ3217L,2274,128.32,191.97,BHZVNRON
T9JSOMAA86HV,7040,418.27,712.31,RKYXKPPW
8E7QJRYMMN0A,4949,410.14,473.71,XGCBTBYN
OL1GENJKHUES,6081,454.23,691.79,WJXPUKVV
3HNV86IM803T,5513,348.79,582.13,BDEAFCNM
72JMW0I8S1UJ,4296,457.04,792.05,SPDOOGFE
DP6AKBRAYCAF,6592,396.75,623.29,QYAHHFGX
SSPLZDDAUGGV,2815,141.11,178.08,XZAGPOCG
M0OH31FIKJPH,3631,388.8,624.8,PIYDYPTC
8FIHC42W9F4Y,7473,384.85,716.98,MNFXITXS
RI1DKGGMU6A9,570,30.92,38.46,WJYMSRGC
HQ88EG0XJ3J8,1539,111.27,132.41,TOEBDRFA
FT5UEJG6VH5I,1714,130.84,181.87,MNFXITXS
9VCQN7NWJGCE,2698,118.45,218.3,JFPKCFFP
VFOLWINE2YBS,1433,147.24,198.63,QRQOEZEA
ULEOCY6NIFIX,3559,360.22,638.31,RLZQMNWJ
QJ0GS3N2W6TK,1926,124.17,193.21,PWYISQQQ
6JOJ8LD6FYS4,6550,420.99,631.91,DKAIAEQE
SUHF3NH7Q3YM,3679,400.75,641.2,BMJSHBNA
8NPR7TYX7P1E,7156,399.41,592.72,IOTCUKCW
FEXAWLOP8QT1,4760,420.99,594.02,OBVMYZLI
FJ00S0Y62EUT,4595,356.4,607.66,ADLRYBLM
79P7LPRK3KDL,747,30.46,50.35,LLNHNSKA
BMKMLZ3SS7UJ,6023,379.61,428.96,WJYMSRGC
VHD6QFQDH7HD,3378,399.41,451.73,JFPKCFFP
0FIY8TGLYRDE,333,9.66,18.32,GLQAEOQF
5J46UK690X97,5811,367.93,655.28,YICZBGZA
5R4EF9VE1DN2,712,38.22,56.91,PCKHXFGY
C6592CP1J18L,5331,394.09,607.29,WJXPUKVV
89LBH6Q40K2U,2552,105.03,181.49,JJLQZLAD
0TE4H5UUPHDU,4105,436.09,586.1,YTVNVDEV
8S57MD2J3SWZ,2280,112.05,181.86,OPVLPGNP
MRWAN7FU9ALA,5359,408.79,617.27,BMJSHBNA
VY8VUL9Y6TE7,7408,384.85,538.41,LHEIBNGO
YOHW343N8ABP,5980,418.27,751.63,SPDOOGFE
9FCOMJX4S3QJ,4767,375.7,575.57,YIQLDJPL
RWP8OQM3LZLK,7523,370.51,442.02,XGCBTBYN
ANO4LAUM44OL,1437,137.65,242.13,RLZQMNWJ
72AJFWS57CMB,3309,462.7,620.02,QNMUTIKH
EAD30SL49B69,3245,374.4,421.57,UNHSZJXF
CKIAJ6CBS5BM,3957,392.76,620.17,RKYXKPPW
UFFDPIQUHTN2,532,37.71,50.68,PWSIGSHS
TBC9H9NP5D5A,5538,383.54,696.13,BMJSHBNA
J05ZQQWYW1CK,2695,116.04,214.79,IOTLFICR
MMPQDV1KN5DC,1992,141.98,226.6,JFPKCFFP
N5KBTNDWO1IV,3992,411.49,469.92,QNMUTIKH
DEBFO7ASHLXP,7161,433.33,538.2,GCKGKIWD
OAMR8KRI60QK,2722,121.7,174.64,CSCXEACP
XYAN99VQ8YQQ,2717,119.26,192.6,VDSSUUSE
0TBU3M76MW20,100,3.43,4.24,RKYXKPPW
86M0MUJLJISK,5903,392.76,653.95,VDSSUUSE
778Q8IO8LUVV,2871,127.48,231.5,WJYMSRGC
VOV14LHDPY2I,2273,124.99,214.48,YTVNVDEV
R7JKT5AYLK2D,7474,412.84,656.42,YSTSIUBO
B55787KAGUGY,5361,378.3,662.4,JPGLPLVP
894T33D58WBY,5294,406.1,624.58,XWCDGFFS
2AZIR3354M0O,6887,472.66,658.89,QRUKFFOG
S0YKP2Y74WJ3,7131,414.2,694.61,VNELHOLF
U8WT8PWES2HB,7334,426.46,540.75,YIQLDJPL
CLHTBB9GNLRX,6413,423.72,609.31,MNFXITXS
BCVGMHQEAD7N,5485,387.48,602.53,AVSSCHIT
QPUG63HTRIZ4,333,14.03,20.29,YRTMLUBW
NGOZTJ07CX6E,2232,139.37,198.6,YSTSIUBO
VADO6LQHPDJU,69,4.01,4.68,QLXEQSTG
RJ9N14ZSLLHL,4360,375.7,503.44,SPDOOGFE
DT6P17P8H04P,6646,416.91,462.35,OBVMYZLI
FDW32GED81CV,7609,511.91,762.75,OBVMYZLI
MM79U5GX6OAW,1531,121.7,164.05,WCCTLAZO
7K5WMNOFLP6X,6176,423.72,469.48,MNFXITXS
YCN6XKLBPV50,7038,337.51,550.82,XZAGPOCG
0XKOMSWB9YVW,1914,112.05,153.17,UMUZGJYV
GNVAA4K4O0YX,2352,110.48,189.47,PWYISQQQ
O0SOW9MAWJA0,3170,450.02,679.53,YRTMLUBW
5QEA59GAYCGZ,6384,419.63,678.96,YVNOQMRE
IM1LA2G3NPMI,797,27.29,48.39,CKKTVYIO
OIMMVWE4HZCG,6302,455.63,666.59,YIQLDJPL
78FMU020EXNE,3118,357.67,654.89,FHCSVNQP
MRY48QD93BPD,7299,414.2,566.21,ADMWFSCP
C1DKZJ0N2NQX,5468,448.62,786.88,ZBLEELUQ
A98GMJG9XWPB,1873,111.27,138.86,SPHMKEAN
D1A4NSJ7FSOY,2500,149.02,217.27,YSTSIUBO
L6Q8NZUZJLWY,6387,336.27,573.34,AIRHKZKV
AIY67Z4XFTVL,53,0.89,1.59,WJYMSRGC
I6BGNTP3QY7Q,298,8.81,14.83,XGCBTBYN
BBBANUU9GBCO,5693,388.8,724.72,AVSSCHIT
2NRVL28V7GNG,2895,110.48,135.89,XZAGPOCG
ALLP5IAT5J9P,479,35.22,56.81,OBVMYZLI
4291N4G2WDOW,2993,526.78,623.71,WWTYFSGK
5HCSXHTBDCC5,1684,131.68,179.48,SPHMKEAN
FDSQKLU7LP6S,999,44.51,52.52,MNFXITXS
K3VTBXZA8RFM,4728,304.6,555.9,CKKTVYIO
5N86XP9Y8EG5,4993,361.5,414.64,MDZQSKXO
TJ85S899I35W,7211,426.46,681.06,GCKGKIWD
3EJIDR0JWAW1,6581,436.09,817.67,TOEBDRFA
GDQWR3K7TCJ4,1253,140.24,260.0,PWYISQQQ
E4QC3E1FTH3F,1442,119.26,217.41,YIQLDJPL
OH3PHANG2EW1,4368,391.44,704.98,YIQLDJPL
P9KL01OPI2V8,1014,39.24,48.42,AIRHKZKV
Q9NDN1IXQTTD,1416,117.64,152.34,BMJSHBNA
UBBOHDCT1K2D,6673,402.08,595.08,UMUZGJYV
UNLLT6CEGBMD,4192,333.79,505.02,QLXEQSTG
K609ZCR40BWK,1284,131.68,181.32,ADMWFSCP
444OG5Y1RHON,774,39.24,60.31,JPGLPLVP
Y1EJ1DMNT1P5,7161,371.8,415.3,YTVNVDEV
IAE6YTN29IZ4,7189,384.85,423.34,YVNOQMRE
8V2K9O8FUNLZ,238,14.71,18.86,FHCSVNQP
F0SQB48ZLSEY,424,44.51,59.78,JFPKCFFP
AWSLBSYQ2YJJ,1079,40.79,59.31,XWCDGFFS
R4X0TSM51B3P,289,11.45,18.59,QYAHHFGX
L5FL2PJWNXV2,3947,395.42,620.41,WJYMSRGC
CIG4WE8YJ1MS,7062,395.42,450.38,FHCSVNQP
XNFJ281S12C5,6508,387.48,676.54,PCKHXFGY
CD8SDOW2EA9N,7158,366.64,501.2,DKAIAEQE
0RAWP6IM0PAS,3071,415.55,478.71,TOEBDRFA
82BBQU4NA4I3,5282,398.08,582.79,LYAWRLFE
KA42UEKMAM3U,4373,361.5,521.64,JJLQZLAD
2K0XGQ0VEE4I,4455,390.12,489.99,AIRHKZKV
GUIH17GGKJS3,757,41.31,57.71,SPDOOGFE
7U69EQRIXI5T,6047,440.25,607.54,VEQQYGWH
QS7VMO1S2XHD,7248,375.7,470.75,PWYISQQQ
UBF5VM7PAYLH,29,0.78,1.33,WJXPUKVV
V2TC1JZKH5YU,3891,414.2,779.94,LLNHNSKA
FC7VM23GLHXH,6460,434.71,549.47,UAXXAWZE
APHEAB4T30R6,4940,382.22,546.96,RKYXKPPW
2K16IO230A84,314,12.08,19.15,DKAIAEQE
3DSE8FE3MXCF,1192,141.98,263.37,UMUZGJYV
BO4WS7GHHRKP,6357,379.61,663.18,XWCDGFFS
8M2C7MYJ91GH,2828,116.04,178.24,BMJSHBNA
AUYFQQVW19G8,565,42.37,47.28,WCCTLAZO
Z13985HGZOWC,2049,116.84,180.52,WWTYFSGK
YXJIE4DMHBFU,1512,93.75,152.81,DKAIAEQE
3YX7VYA120QT,3214,390.12,643.31,YTVNVDEV
Y8DI0SFTIMEL,907,31.86,36.16,RKYXKPPW
R4B3MP9DPMHL,2542,119.26,206.44,JJLQZLAD
WUBRNB8J34ZA,5101,382.22,531.29,SPSRJXRS
WHWY7JK6JNPL,232,14.71,16.48,QRUKFFOG
USBVDH16J5ND,5218,387.48,673.44,CKKTVYIO
E26R0EPQLRXR,313,12.08,21.26,LHEIBNGO
XK0EECY33NI5,1702,129.99,146.5,UNHSZJXF
55QNKOSOYS9U,2626,118.45,185.02,LLNHNSKA
NX1VHJSBK322,918,26.85,43.47,GTQPDUYW
GTPGFZYLYFVN,3611,395.42,612.9,YVNOQMRE
8FL9YRN5Q10N,606,39.24,44.62,FHCSVNQP
SGY6CZ31RCJD,1401,127.48,144.31,GCKGKIWD
2HNOK9H246E7,5071,472.66,556.32,VDSSUUSE
30G8PPSBARPJ,3834,386.16,651.84,VDSSUUSE
HC96KKVZVD97,6073,406.1,580.32,BJCRNMST
HFGAFTPXS9IR,6375,407.45,631.55,LYAWRLFE
689RZH24I56L,7182,374.4,471.74,WCCTLAZO
IFYC3BCXGMKI,5211,436.09,812.0,QNMUTIKH
OTG5CYTC31LE,1132,131.68,205.55,IOTLFICR
W7QV79LXVTL1,2652,108.91,124.59,VLGZVTVQ
LWG6UBDM92WH,7691,395.42,692.78,QLXEQSTG
C1XA3Y77QHLN,3537,445.82,786.87,XZAGPOCG
WR8ENM8DN7SH,7773,371.8,648.42,UNHSZJXF
VSLST9KS94CK,3049,402.08,459.98,VDSSUUSE
UZ7TVPWB2O1R,4021,395.42,728.36,QYAHHFGX
GYD32IN27SLX,4612,394.09,475.67,IOTCUKCW
2PSRMGDRNZM6,865,42.37,75.42,UAXXAWZE
LO1TARIMECBZ,6995,445.82,702.61,BMJSHBNA
NPD9FU4P1N4O,4916,437.48,718.78,JJLQZLAD
7HFHPVCOZRHJ,3881,414.2,690.47,QRQOEZEA
1SH3D3WRLQHX,7727,347.53,639.11,YIQLDJPL
JKYKFE2G97IN,750,42.37,74.49,BYFCPELM
SMUBNLQ9GOXH,2115,126.65,230.5,MDZQSKXO
BFZFMEUDR6A6,4069,437.48,811.53,QRUKFFOG
CI5RYDTJKFIA,4034,353.85,410.11,JFPKCFFP
OCINGWVPIPA5,1974,110.48,132.91,WJYMSRGC
R2TM6FJVRWVZ,4838,423.72,747.02,QRUKFFOG
HD37B5OXF266,5098,394.09,654.58,PWSIGSHS
E23POBPFUQXK,3977,418.27,642.46,OTXZMFOP
TG39FUY9SQGT,1973,124.99,177.74,LHEIBNGO
A63E0DH8T03O,451,34.73,55.5,UAXXAWZE
46LXWT4RFG7S,6563,378.3,573.12,IOTCUKCW
4AL4PDMEQS6V,3455,411.49,511.48,LDHDYTKW
8S61BNP87ER0,6603,382.22,660.86,SPDOOGFE
QNDSRMB64V2L,4009,436.09,765.34,QNMUTIKH
P2LGGLXIHK29,2926,117.64,160.11,GLQAEOQF
DNJ7P1UIL1DN,2680,106.58,154.01,XWCDGFFS
N0KB5ERHY6NZ,4192,388.8,476.67,AIRHKZKV
SYYLCDK42JR9,4591,398.08,465.75,VLGZVTVQ
B6JRF7GOGNB4,2160,119.26,166.01,CKKTVYIO
TLM14FXW7XDR,5676,364.07,536.28,PIYDYPTC
NVSN1QRGGIAP,6328,370.51,480.92,LHEIBNGO
XIJA070VS8FS,5448,377.0,560.6,GCKGKIWD
H2BFPXEJSFK9,4411,377.0,514.98,YICZBGZA
YGLT0T5FED6F,2840,124.17,188.86,YVNOQMRE
ZIGFAQS0YXC3,485,38.73,61.81,ADLRYBLM
CIMJI9ITLJM7,1111,114.44,131.83,YRTMLUBW
EPBMHPKVBE56,180,11.76,20.02,YSTSIUBO
HGPRTXJO2E3J,7557,422.35,475.14,YRTMLUBW
BT3V947CL5JU,4704,415.55,521.52,WJYMSRGC
4Z3E49Z4E8Q8,4763,384.85,442.58,IOTCUKCW
EVCN8ZI1YCN7,4461,415.55,512.37,PWSIGSHS
QJMTC1BQ3S18,1381,112.05,123.26,JPGLPLVP
5L4XRD8PAIYB,6990,384.85,527.63,ZBLEELUQ
D58AJT0B89V9,4641,416.91,697.91,UAXXAWZE
S56XWGWPXFHD,7367,377.0,580.96,QRUKFFOG
VP0MVLGGNNFJ,6370,452.82,508.97,WWTYFSGK
OF2RFR6CXLVD,271,12.39,17.26,YRTMLUBW
HT09XZMUIJE7,5310,373.1,541.74,OEAJLFNF
Y4LXN2VOB2PG,3295,458.45,669.34,MJDXCJML
IXNOT94HI28G,563,36.71,41.04,XWCDGFFS
HWMBG0EYHLD6,1944,105.03,151.98,CKKTVYIO
ANHBF608OL3C,5687,382.22,529.76,OPVLPGNP
8K8DHF0BAGC3,5222,422.35,606.49,JFPKCFFP
ZTR8SD1LWQIP,1490,111.27,190.38,ADLRYBLM
T8XV9OFONZ2E,6624,375.7,553.03,UAXXAWZE
NEEABHKONPTW,7189,434.71,745.09,WWTYFSGK
JPOMUZQ7HX4G,5720,402.08,705.25,TOEBDRFA
GQOZCEI56KPN,5059,399.41,499.66,BDEAFCNM
8O50D6PRP4MD,2100,128.32,191.33,OPVLPGNP
LC8ASCHPNYY7,4317,443.03,793.47,GLQAEOQF
0S2Y3GGH3GM7,573,34.25,59.94,YVNOQMRE
5RE5IEXH1DBM,877,46.69,85.86,MAPFZZBL
TEOPFNNNRR1U,1266,123.34,224.6,VNELHOLF
WPWGDZNXLZLJ,7280,399.41,707.36,YSTSIUBO
AVSVGV9377U1,3236,382.22,629.52,XWCDGFFS
0LIQTCZH65XT,136,3.81,4.58,OPVLPGNP
SMZAAOLQF4S2,5919,414.2,526.45,ADLRYBLM
PQPRT0XMJER2,7283,398.08,580.4,LYAWRLFE
XCVBNB69MZBK,4298,425.09,503.73,VLGZVTVQ
SAECH0JPD06U,2137,102.74,129.97,XGCBTBYN
1TLUUS3RAG26,38,0.68,1.05,MNFXITXS
8WTEMBT7AQMP,628,32.8,58.48,SPSRJXRS
